"","YEAR","Region","Country","LOC","Block","HYBRID","Pre.commercial.name","Commercial.name","Family.relatedness","density","mean_yield","Comment","NEW.LOC","NEW.Block","YE"
"1060",2016,"Late ME7","Greece","6GRE1","1","DKC6728","EI6721","DKC6728","Female Group 60",65,16.0305625,"","6GRE1","1",15.5666030264444
"1061",2016,"Late ME7","Greece","6GRE1","1","DKC6728","EI6721","DKC6728","Female Group 60",80,17.14072,"","6GRE1","1",15.5666030264444
"1062",2016,"Late ME7","Greece","6GRE1","1","DKC6728","EI6721","DKC6728","Female Group 60",95,18.04713043,"","6GRE1","1",15.5666030264444
"1063",2016,"Late ME7","Greece","6GRE1","1","DKC6728","EI6721","DKC6728","Female Group 60",110,18.80973913,"","6GRE1","1",15.5666030264444
"1064",2016,"Late ME7","Greece","6GRE1","1","DKC6728","EI6721","DKC6728","Female Group 60",125,18.64591667,"","6GRE1","1",15.5666030264444
"1065",2016,"Late ME7","Greece","6GRE1","1","EP5125","EP5125","EP5125","",65,11.8522,"","6GRE1","1",15.8586632515556
"1066",2016,"Late ME7","Greece","6GRE1","1","EP5125","EP5125","EP5125","",80,15.157625,"","6GRE1","1",15.8586632515556
"1067",2016,"Late ME7","Greece","6GRE1","1","EP5125","EP5125","EP5125","",95,15.63626087,"","6GRE1","1",15.8586632515556
"1068",2016,"Late ME7","Greece","6GRE1","1","EP5125","EP5125","EP5125","",110,16.83027273,"","6GRE1","1",15.8586632515556
"1069",2016,"Late ME7","Greece","6GRE1","1","EP5125","EP5125","EP5125","",125,16.055,"","6GRE1","1",15.8586632515556
"1070",2016,"Late ME7","Greece","6GRE1","1","EP5232","EP5232","EP5232","",65,11.426625,"","6GRE1","1",15.7912510964444
"1071",2016,"Late ME7","Greece","6GRE1","1","EP5232","EP5232","EP5232","",80,15.41526087,"","6GRE1","1",15.7912510964444
"1072",2016,"Late ME7","Greece","6GRE1","1","EP5232","EP5232","EP5232","",95,16.89044,"","6GRE1","1",15.7912510964444
"1073",2016,"Late ME7","Greece","6GRE1","1","EP5232","EP5232","EP5232","",110,17.35691304,"","6GRE1","1",15.7912510964444
"1074",2016,"Late ME7","Greece","6GRE1","1","EP5232","EP5232","EP5232","",125,17.47566667,"","6GRE1","1",15.7912510964444
"1075",2016,"Late ME7","Greece","6GRE1","1","P1921","P1921","P1921","",65,14.63586667,"","6GRE1","1",15.7586992157778
"1076",2016,"Late ME7","Greece","6GRE1","1","P1921","P1921","P1921","",80,16.62195833,"","6GRE1","1",15.7586992157778
"1077",2016,"Late ME7","Greece","6GRE1","1","P1921","P1921","P1921","",95,15.83291304,"","6GRE1","1",15.7586992157778
"1078",2016,"Late ME7","Greece","6GRE1","1","P1921","P1921","P1921","",110,16.66565217,"","6GRE1","1",15.7586992157778
"1079",2016,"Late ME7","Greece","6GRE1","1","P1921","P1921","P1921","",125,16.27335,"","6GRE1","1",15.7586992157778
"1080",2016,"Late ME7","Portugal","6POR1H","1","DKC6050","EN6010","DKC6050","Female Group 39",65,18.821875,"","6POR1","H1",18.51134104125
"1081",2016,"Late ME7","Portugal","6POR1H","1","DKC6050","EN6010","DKC6050","Female Group 39",80,18.54642857,"","6POR1","H1",18.51134104125
"1082",2016,"Late ME7","Portugal","6POR1H","1","DKC6050","EN6010","DKC6050","Female Group 39",95,18.26785714,"","6POR1","H1",18.51134104125
"1083",2016,"Late ME7","Portugal","6POR1H","1","DKC6050","EN6010","DKC6050","Female Group 39",110,18.36129032,"","6POR1","H1",18.51134104125
"1084",2016,"Late ME7","Portugal","6POR1H","1","DKC6050","EN6010","DKC6050","Female Group 39",125,18.05483871,"","6POR1","H1",18.51134104125
"1085",2016,"Late ME7","Portugal","6POR1H","1","DKC6630","EL6514","DKC6630","Female Group 61",65,17.88387097,"","6POR1","H1",18.500767459375
"1086",2016,"Late ME7","Portugal","6POR1H","1","DKC6630","EL6514","DKC6630","Female Group 61",80,19.38888889,"","6POR1","H1",18.500767459375
"1087",2016,"Late ME7","Portugal","6POR1H","1","DKC6630","EL6514","DKC6630","Female Group 61",95,18.77586207,"","6POR1","H1",18.500767459375
"1088",2016,"Late ME7","Portugal","6POR1H","1","DKC6630","EL6514","DKC6630","Female Group 61",110,17.68484848,"","6POR1","H1",18.500767459375
"1089",2016,"Late ME7","Portugal","6POR1H","1","DKC6630","EL6514","DKC6630","Female Group 61",125,19.16470588,"","6POR1","H1",18.500767459375
"1090",2016,"Late ME7","Portugal","6POR1H","1","DKC6650","EN6630","DKC6650","Female Group 57",65,18.20294118,"","6POR1","H1",18.5314071097531
"1091",2016,"Late ME7","Portugal","6POR1H","1","DKC6650","EN6630","DKC6650","Female Group 57",80,18.58235294,"","6POR1","H1",18.5314071097531
"1092",2016,"Late ME7","Portugal","6POR1H","1","DKC6650","EN6630","DKC6650","Female Group 57",95,18.23636364,"","6POR1","H1",18.5314071097531
"1093",2016,"Late ME7","Portugal","6POR1H","1","DKC6650","EN6630","DKC6650","Female Group 57",125,16.89393939,"","6POR1","H1",18.5314071097531
"1094",2016,"Late ME7","Portugal","6POR1H","1","DKC6664","EP6214","DKC6664","Female Group 50",65,18.06666667,"","6POR1","H1",18.473296266375
"1095",2016,"Late ME7","Portugal","6POR1H","1","DKC6664","EP6214","DKC6664","Female Group 50",80,20.11428571,"","6POR1","H1",18.473296266375
"1096",2016,"Late ME7","Portugal","6POR1H","1","DKC6664","EP6214","DKC6664","Female Group 50",95,18.67741935,"","6POR1","H1",18.473296266375
"1097",2016,"Late ME7","Portugal","6POR1H","1","DKC6664","EP6214","DKC6664","Female Group 50",110,19.2375,"","6POR1","H1",18.473296266375
"1098",2016,"Late ME7","Portugal","6POR1H","1","DKC6664","EP6214","DKC6664","Female Group 50",125,19,"","6POR1","H1",18.473296266375
"1099",2016,"Late ME7","Portugal","6POR1H","1","DKC6728","EI6721","DKC6728","Female Group 60",65,20.03636364,"","6POR1","H1",18.4511495479012
"1100",2016,"Late ME7","Portugal","6POR1H","1","DKC6728","EI6721","DKC6728","Female Group 60",80,20.16129032,"","6POR1","H1",18.4511495479012
"1101",2016,"Late ME7","Portugal","6POR1H","1","DKC6728","EI6721","DKC6728","Female Group 60",95,19.63939394,"","6POR1","H1",18.4511495479012
"1102",2016,"Late ME7","Portugal","6POR1H","1","DKC6728","EI6721","DKC6728","Female Group 60",125,18.57941176,"","6POR1","H1",18.4511495479012
"1103",2016,"Late ME7","Portugal","6POR1H","1","DKC6752","EN6737","DKC6752","Female Group 52",65,17.57575758,"","6POR1","H1",18.5413117625
"1104",2016,"Late ME7","Portugal","6POR1H","1","DKC6752","EN6737","DKC6752","Female Group 52",80,18.03030303,"","6POR1","H1",18.5413117625
"1105",2016,"Late ME7","Portugal","6POR1H","1","DKC6752","EN6737","DKC6752","Female Group 52",95,16.72857143,"","6POR1","H1",18.5413117625
"1106",2016,"Late ME7","Portugal","6POR1H","1","DKC6752","EN6737","DKC6752","Female Group 52",110,18.01714286,"","6POR1","H1",18.5413117625
"1107",2016,"Late ME7","Portugal","6POR1H","1","DKC6752","EN6737","DKC6752","Female Group 52",125,19.30285714,"","6POR1","H1",18.5413117625
"1108",2016,"Late ME7","Portugal","6POR1H","1","EP6739","EP6739","EP6739","Female Group 61",65,17.92580645,"","6POR1","H1",18.5784143885
"1109",2016,"Late ME7","Portugal","6POR1H","1","EP6739","EP6739","EP6739","Female Group 61",80,18.46774194,"","6POR1","H1",18.5784143885
"1110",2016,"Late ME7","Portugal","6POR1H","1","EP6739","EP6739","EP6739","Female Group 61",95,16.5862069,"","6POR1","H1",18.5784143885
"1111",2016,"Late ME7","Portugal","6POR1H","1","EP6739","EP6739","EP6739","Female Group 61",110,16.63,"","6POR1","H1",18.5784143885
"1112",2016,"Late ME7","Portugal","6POR1H","1","EP6739","EP6739","EP6739","Female Group 61",125,17.07666667,"","6POR1","H1",18.5784143885
"1113",2016,"Late ME7","Portugal","6POR1H","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",65,16.271875,"","6POR1","H1",18.6561246885
"1114",2016,"Late ME7","Portugal","6POR1H","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",80,17.62352941,"","6POR1","H1",18.6561246885
"1115",2016,"Late ME7","Portugal","6POR1H","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",95,15.8,"","6POR1","H1",18.6561246885
"1116",2016,"Late ME7","Portugal","6POR1H","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",110,15.47096774,"","6POR1","H1",18.6561246885
"1117",2016,"Late ME7","Portugal","6POR1H","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",125,15.30322581,"","6POR1","H1",18.6561246885
"1118",2016,"Late ME7","Portugal","6POR1H","1","EQ6315","EQ6315","EQ6315","Female Group 17",65,18.53548387,"","6POR1","H1",18.483619213375
"1119",2016,"Late ME7","Portugal","6POR1H","1","EQ6315","EQ6315","EQ6315","Female Group 17",80,20.11764706,"","6POR1","H1",18.483619213375
"1120",2016,"Late ME7","Portugal","6POR1H","1","EQ6315","EQ6315","EQ6315","Female Group 17",95,18.040625,"","6POR1","H1",18.483619213375
"1121",2016,"Late ME7","Portugal","6POR1H","1","EQ6315","EQ6315","EQ6315","Female Group 17",110,18.37931034,"","6POR1","H1",18.483619213375
"1122",2016,"Late ME7","Portugal","6POR1H","1","EQ6315","EQ6315","EQ6315","Female Group 17",125,19.1969697,"","6POR1","H1",18.483619213375
"1123",2016,"Late ME7","Portugal","6POR1H","1","EQ6423","EQ6423","EQ6423","Female Group 61",65,18.86774194,"","6POR1","H1",18.4693716520988
"1124",2016,"Late ME7","Portugal","6POR1H","1","EQ6423","EQ6423","EQ6423","Female Group 61",80,19.90606061,"","6POR1","H1",18.4693716520988
"1125",2016,"Late ME7","Portugal","6POR1H","1","EQ6423","EQ6423","EQ6423","Female Group 61",95,19,"","6POR1","H1",18.4693716520988
"1126",2016,"Late ME7","Portugal","6POR1H","1","EQ6423","EQ6423","EQ6423","Female Group 61",125,19.16666667,"","6POR1","H1",18.4693716520988
"1127",2016,"Late ME7","Portugal","6POR1H","1","EQ6424","EQ6424","EQ6424","Female Group 55",65,18.62222222,"","6POR1","H1",18.444525131875
"1128",2016,"Late ME7","Portugal","6POR1H","1","EQ6424","EQ6424","EQ6424","Female Group 55",80,20.534375,"","6POR1","H1",18.444525131875
"1129",2016,"Late ME7","Portugal","6POR1H","1","EQ6424","EQ6424","EQ6424","Female Group 55",95,20.70322581,"","6POR1","H1",18.444525131875
"1130",2016,"Late ME7","Portugal","6POR1H","1","EQ6424","EQ6424","EQ6424","Female Group 55",110,19.16551724,"","6POR1","H1",18.444525131875
"1131",2016,"Late ME7","Portugal","6POR1H","1","EQ6424","EQ6424","EQ6424","Female Group 55",125,18.37222222,"","6POR1","H1",18.444525131875
"1132",2016,"Late ME7","Portugal","6POR1H","1","EQ6425","EQ6425","EQ6425","Female Group 49",65,18.96666667,"","6POR1","H1",18.47796028625
"1133",2016,"Late ME7","Portugal","6POR1H","1","EQ6425","EQ6425","EQ6425","Female Group 49",80,20.43636364,"","6POR1","H1",18.47796028625
"1134",2016,"Late ME7","Portugal","6POR1H","1","EQ6425","EQ6425","EQ6425","Female Group 49",95,18.225,"","6POR1","H1",18.47796028625
"1135",2016,"Late ME7","Portugal","6POR1H","1","EQ6425","EQ6425","EQ6425","Female Group 49",110,18.91034483,"","6POR1","H1",18.47796028625
"1136",2016,"Late ME7","Portugal","6POR1H","1","EQ6425","EQ6425","EQ6425","Female Group 49",125,18.184375,"","6POR1","H1",18.47796028625
"1137",2016,"Late ME7","Portugal","6POR1H","1","EQ6426","EQ6426","EQ6426","Female Group 62",65,18.04736842,"","6POR1","H1",18.5190653296296
"1138",2016,"Late ME7","Portugal","6POR1H","1","EQ6426","EQ6426","EQ6426","Female Group 62",80,18.75277778,"","6POR1","H1",18.5190653296296
"1139",2016,"Late ME7","Portugal","6POR1H","1","EQ6426","EQ6426","EQ6426","Female Group 62",95,19.68,"","6POR1","H1",18.5190653296296
"1140",2016,"Late ME7","Portugal","6POR1H","1","EQ6426","EQ6426","EQ6426","Female Group 62",125,16.43513514,"","6POR1","H1",18.5190653296296
"1141",2016,"Late ME7","Portugal","6POR1H","1","EQ6427","EQ6427","EQ6427","Female Group 56",65,18.66764706,"","6POR1","H1",18.4640856123457
"1142",2016,"Late ME7","Portugal","6POR1H","1","EQ6427","EQ6427","EQ6427","Female Group 56",80,19.51724138,"","6POR1","H1",18.4640856123457
"1143",2016,"Late ME7","Portugal","6POR1H","1","EQ6427","EQ6427","EQ6427","Female Group 56",95,19.49375,"","6POR1","H1",18.4640856123457
"1144",2016,"Late ME7","Portugal","6POR1H","1","EQ6427","EQ6427","EQ6427","Female Group 56",125,19.69,"","6POR1","H1",18.4640856123457
"1145",2016,"Late ME7","Portugal","6POR1H","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",65,18.203125,"","6POR1","H1",18.515429704375
"1146",2016,"Late ME7","Portugal","6POR1H","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",80,19.11111111,"","6POR1","H1",18.515429704375
"1147",2016,"Late ME7","Portugal","6POR1H","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",95,17.77741935,"","6POR1","H1",18.515429704375
"1148",2016,"Late ME7","Portugal","6POR1H","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",110,18.07948718,"","6POR1","H1",18.515429704375
"1149",2016,"Late ME7","Portugal","6POR1H","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",125,18.55405405,"","6POR1","H1",18.515429704375
"1150",2016,"Late ME7","Portugal","6POR1H","1","EQ7009","EQ7009","EQ7009","Female Group 55",65,18.67027027,"","6POR1","H1",18.4368673635
"1151",2016,"Late ME7","Portugal","6POR1H","1","EQ7009","EQ7009","EQ7009","Female Group 55",80,20.63783784,"","6POR1","H1",18.4368673635
"1152",2016,"Late ME7","Portugal","6POR1H","1","EQ7009","EQ7009","EQ7009","Female Group 55",95,19.42941176,"","6POR1","H1",18.4368673635
"1153",2016,"Late ME7","Portugal","6POR1H","1","EQ7009","EQ7009","EQ7009","Female Group 55",110,18.79428571,"","6POR1","H1",18.4368673635
"1154",2016,"Late ME7","Portugal","6POR1H","1","EQ7009","EQ7009","EQ7009","Female Group 55",125,20.47837838,"","6POR1","H1",18.4368673635
"1155",2016,"Late ME7","Portugal","6POR1H","1","EQ7104","EQ7104","EQ7104","Female Group 54",65,19.69444444,"","6POR1","H1",18.461385765125
"1156",2016,"Late ME7","Portugal","6POR1H","1","EQ7104","EQ7104","EQ7104","Female Group 54",80,20.32285714,"","6POR1","H1",18.461385765125
"1157",2016,"Late ME7","Portugal","6POR1H","1","EQ7104","EQ7104","EQ7104","Female Group 54",95,19.35,"","6POR1","H1",18.461385765125
"1158",2016,"Late ME7","Portugal","6POR1H","1","EQ7104","EQ7104","EQ7104","Female Group 54",110,19.32307692,"","6POR1","H1",18.461385765125
"1159",2016,"Late ME7","Portugal","6POR1H","1","EQ7104","EQ7104","EQ7104","Female Group 54",125,17.35833333,"","6POR1","H1",18.461385765125
"1160",2016,"Late ME7","Portugal","6POR1H","1","P1921","P1921","P1921","",65,18.09333333,"","6POR1","H1",18.582348457625
"1161",2016,"Late ME7","Portugal","6POR1H","1","P1921","P1921","P1921","",80,18.509375,"","6POR1","H1",18.582348457625
"1162",2016,"Late ME7","Portugal","6POR1H","1","P1921","P1921","P1921","",95,17.57857143,"","6POR1","H1",18.582348457625
"1163",2016,"Late ME7","Portugal","6POR1H","1","P1921","P1921","P1921","",110,16.39666667,"","6POR1","H1",18.582348457625
"1164",2016,"Late ME7","Portugal","6POR1H","1","P1921","P1921","P1921","",125,15.79375,"","6POR1","H1",18.582348457625
"1165",2016,"Late ME7","Portugal","6POR1M","1","DKC6050","EN6010","DKC6050","Female Group 39",65,18.52926829,"","6POR1","M1",18.4568170083529
"1166",2016,"Late ME7","Portugal","6POR1M","1","DKC6050","EN6010","DKC6050","Female Group 39",80,18.21891892,"","6POR1","M1",18.4568170083529
"1167",2016,"Late ME7","Portugal","6POR1M","1","DKC6050","EN6010","DKC6050","Female Group 39",95,18.46666667,"","6POR1","M1",18.4568170083529
"1168",2016,"Late ME7","Portugal","6POR1M","1","DKC6050","EN6010","DKC6050","Female Group 39",110,18.49714286,"","6POR1","M1",18.4568170083529
"1169",2016,"Late ME7","Portugal","6POR1M","1","DKC6050","EN6010","DKC6050","Female Group 39",125,18.10238095,"","6POR1","M1",18.4568170083529
"1170",2016,"Late ME7","Portugal","6POR1M","1","DKC6630","EL6514","DKC6630","Female Group 61",65,18.64,"","6POR1","M1",18.4100132874118
"1171",2016,"Late ME7","Portugal","6POR1M","1","DKC6630","EL6514","DKC6630","Female Group 61",80,19.678125,"","6POR1","M1",18.4100132874118
"1172",2016,"Late ME7","Portugal","6POR1M","1","DKC6630","EL6514","DKC6630","Female Group 61",95,19.16206897,"","6POR1","M1",18.4100132874118
"1173",2016,"Late ME7","Portugal","6POR1M","1","DKC6630","EL6514","DKC6630","Female Group 61",110,19.35625,"","6POR1","M1",18.4100132874118
"1174",2016,"Late ME7","Portugal","6POR1M","1","DKC6630","EL6514","DKC6630","Female Group 61",125,18.95625,"","6POR1","M1",18.4100132874118
"1175",2016,"Late ME7","Portugal","6POR1M","1","DKC6650","EN6630","DKC6650","Female Group 57",65,17.28387097,"","6POR1","M1",18.4680708689412
"1176",2016,"Late ME7","Portugal","6POR1M","1","DKC6650","EN6630","DKC6650","Female Group 57",80,19.7,"","6POR1","M1",18.4680708689412
"1177",2016,"Late ME7","Portugal","6POR1M","1","DKC6650","EN6630","DKC6650","Female Group 57",95,18.36,"","6POR1","M1",18.4680708689412
"1178",2016,"Late ME7","Portugal","6POR1M","1","DKC6650","EN6630","DKC6650","Female Group 57",110,18.1625,"","6POR1","M1",18.4680708689412
"1179",2016,"Late ME7","Portugal","6POR1M","1","DKC6650","EN6630","DKC6650","Female Group 57",125,17.35142857,"","6POR1","M1",18.4680708689412
"1180",2016,"Late ME7","Portugal","6POR1M","1","DKC6664","EP6214","DKC6664","Female Group 50",65,19.1483871,"","6POR1","M1",18.4239683897647
"1181",2016,"Late ME7","Portugal","6POR1M","1","DKC6664","EP6214","DKC6664","Female Group 50",80,18.57333333,"","6POR1","M1",18.4239683897647
"1182",2016,"Late ME7","Portugal","6POR1M","1","DKC6664","EP6214","DKC6664","Female Group 50",95,17.34666667,"","6POR1","M1",18.4239683897647
"1183",2016,"Late ME7","Portugal","6POR1M","1","DKC6664","EP6214","DKC6664","Female Group 50",110,21.00909091,"","6POR1","M1",18.4239683897647
"1184",2016,"Late ME7","Portugal","6POR1M","1","DKC6664","EP6214","DKC6664","Female Group 50",125,18.52903226,"","6POR1","M1",18.4239683897647
"1185",2016,"Late ME7","Portugal","6POR1M","1","DKC6728","EI6721","DKC6728","Female Group 60",65,18.9483871,"","6POR1","M1",18.3792168851765
"1186",2016,"Late ME7","Portugal","6POR1M","1","DKC6728","EI6721","DKC6728","Female Group 60",80,19.896875,"","6POR1","M1",18.3792168851765
"1187",2016,"Late ME7","Portugal","6POR1M","1","DKC6728","EI6721","DKC6728","Female Group 60",95,19.83571429,"","6POR1","M1",18.3792168851765
"1188",2016,"Late ME7","Portugal","6POR1M","1","DKC6728","EI6721","DKC6728","Female Group 60",110,19.61764706,"","6POR1","M1",18.3792168851765
"1189",2016,"Late ME7","Portugal","6POR1M","1","DKC6728","EI6721","DKC6728","Female Group 60",125,20.11176471,"","6POR1","M1",18.3792168851765
"1190",2016,"Late ME7","Portugal","6POR1M","1","DKC6752","EN6737","DKC6752","Female Group 52",65,18.30606061,"","6POR1","M1",18.4426077296471
"1191",2016,"Late ME7","Portugal","6POR1M","1","DKC6752","EN6737","DKC6752","Female Group 52",80,19.06923077,"","6POR1","M1",18.4426077296471
"1192",2016,"Late ME7","Portugal","6POR1M","1","DKC6752","EN6737","DKC6752","Female Group 52",95,19.334375,"","6POR1","M1",18.4426077296471
"1193",2016,"Late ME7","Portugal","6POR1M","1","DKC6752","EN6737","DKC6752","Female Group 52",110,18.6325,"","6POR1","M1",18.4426077296471
"1194",2016,"Late ME7","Portugal","6POR1M","1","DKC6752","EN6737","DKC6752","Female Group 52",125,17.68,"","6POR1","M1",18.4426077296471
"1195",2016,"Late ME7","Portugal","6POR1M","1","EP6739","EP6739","EP6739","Female Group 61",65,17.82941176,"","6POR1","M1",18.4374896544706
"1196",2016,"Late ME7","Portugal","6POR1M","1","EP6739","EP6739","EP6739","Female Group 61",80,20.11212121,"","6POR1","M1",18.4374896544706
"1197",2016,"Late ME7","Portugal","6POR1M","1","EP6739","EP6739","EP6739","Female Group 61",95,20.39032258,"","6POR1","M1",18.4374896544706
"1198",2016,"Late ME7","Portugal","6POR1M","1","EP6739","EP6739","EP6739","Female Group 61",110,17.903125,"","6POR1","M1",18.4374896544706
"1199",2016,"Late ME7","Portugal","6POR1M","1","EP6739","EP6739","EP6739","Female Group 61",125,17.22222222,"","6POR1","M1",18.4374896544706
"1200",2016,"Late ME7","Portugal","6POR1M","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",65,16.16944444,"","6POR1","M1",18.5703339127059
"1201",2016,"Late ME7","Portugal","6POR1M","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",80,17.35454545,"","6POR1","M1",18.5703339127059
"1202",2016,"Late ME7","Portugal","6POR1M","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",95,17.88,"","6POR1","M1",18.5703339127059
"1203",2016,"Late ME7","Portugal","6POR1M","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",110,15.83513514,"","6POR1","M1",18.5703339127059
"1204",2016,"Late ME7","Portugal","6POR1M","1","EQ6314","EQ6314XPY1","EQ6314","Female Group 39",125,14.92631579,"","6POR1","M1",18.5703339127059
"1205",2016,"Late ME7","Portugal","6POR1M","1","EQ6315","EQ6315","EQ6315","Female Group 17",65,14.37428571,"","6POR1","M1",18.5083663461176
"1206",2016,"Late ME7","Portugal","6POR1M","1","EQ6315","EQ6315","EQ6315","Female Group 17",80,18.84285714,"","6POR1","M1",18.5083663461176
"1207",2016,"Late ME7","Portugal","6POR1M","1","EQ6315","EQ6315","EQ6315","Female Group 17",95,19.0969697,"","6POR1","M1",18.5083663461176
"1208",2016,"Late ME7","Portugal","6POR1M","1","EQ6315","EQ6315","EQ6315","Female Group 17",110,17.35,"","6POR1","M1",18.5083663461176
"1209",2016,"Late ME7","Portugal","6POR1M","1","EQ6315","EQ6315","EQ6315","Female Group 17",125,17.76857143,"","6POR1","M1",18.5083663461176
"1210",2016,"Late ME7","Portugal","6POR1M","1","EQ6423","EQ6423","EQ6423","Female Group 61",65,17.58421053,"","6POR1","M1",18.5038483174118
"1211",2016,"Late ME7","Portugal","6POR1M","1","EQ6423","EQ6423","EQ6423","Female Group 61",80,17.96,"","6POR1","M1",18.5038483174118
"1212",2016,"Late ME7","Portugal","6POR1M","1","EQ6423","EQ6423","EQ6423","Female Group 61",95,17.69117647,"","6POR1","M1",18.5038483174118
"1213",2016,"Late ME7","Portugal","6POR1M","1","EQ6423","EQ6423","EQ6423","Female Group 61",110,18.73939394,"","6POR1","M1",18.5038483174118
"1214",2016,"Late ME7","Portugal","6POR1M","1","EQ6423","EQ6423","EQ6423","Female Group 61",125,15.84193548,"","6POR1","M1",18.5038483174118
"1215",2016,"Late ME7","Portugal","6POR1M","1","EQ6424","EQ6424","EQ6424","Female Group 55",65,20.19090909,"","6POR1","M1",18.3296343244706
"1216",2016,"Late ME7","Portugal","6POR1M","1","EQ6424","EQ6424","EQ6424","Female Group 55",80,20.97878788,"","6POR1","M1",18.3296343244706
"1217",2016,"Late ME7","Portugal","6POR1M","1","EQ6424","EQ6424","EQ6424","Female Group 55",95,21.91,"","6POR1","M1",18.3296343244706
"1218",2016,"Late ME7","Portugal","6POR1M","1","EQ6424","EQ6424","EQ6424","Female Group 55",110,20.31818182,"","6POR1","M1",18.3296343244706
"1219",2016,"Late ME7","Portugal","6POR1M","1","EQ6424","EQ6424","EQ6424","Female Group 55",125,19.22702703,"","6POR1","M1",18.3296343244706
"1220",2016,"Late ME7","Portugal","6POR1M","1","EQ6425","EQ6425","EQ6425","Female Group 49",65,17.54545455,"","6POR1","M1",18.4171911558824
"1221",2016,"Late ME7","Portugal","6POR1M","1","EQ6425","EQ6425","EQ6425","Female Group 49",80,19.92972973,"","6POR1","M1",18.4171911558824
"1222",2016,"Late ME7","Portugal","6POR1M","1","EQ6425","EQ6425","EQ6425","Female Group 49",95,20.334375,"","6POR1","M1",18.4171911558824
"1223",2016,"Late ME7","Portugal","6POR1M","1","EQ6425","EQ6425","EQ6425","Female Group 49",110,18.92857143,"","6POR1","M1",18.4171911558824
"1224",2016,"Late ME7","Portugal","6POR1M","1","EQ6425","EQ6425","EQ6425","Female Group 49",125,18.44444444,"","6POR1","M1",18.4171911558824
"1225",2016,"Late ME7","Portugal","6POR1M","1","EQ6426","EQ6426","EQ6426","Female Group 62",65,18.00606061,"","6POR1","M1",18.4002439056471
"1226",2016,"Late ME7","Portugal","6POR1M","1","EQ6426","EQ6426","EQ6426","Female Group 62",80,20.19428571,"","6POR1","M1",18.4002439056471
"1227",2016,"Late ME7","Portugal","6POR1M","1","EQ6426","EQ6426","EQ6426","Female Group 62",95,19.49333333,"","6POR1","M1",18.4002439056471
"1228",2016,"Late ME7","Portugal","6POR1M","1","EQ6426","EQ6426","EQ6426","Female Group 62",110,19.67647059,"","6POR1","M1",18.4002439056471
"1229",2016,"Late ME7","Portugal","6POR1M","1","EQ6426","EQ6426","EQ6426","Female Group 62",125,19.25294118,"","6POR1","M1",18.4002439056471
"1230",2016,"Late ME7","Portugal","6POR1M","1","EQ6427","EQ6427","EQ6427","Female Group 56",65,17.83243243,"","6POR1","M1",18.4473865087059
"1231",2016,"Late ME7","Portugal","6POR1M","1","EQ6427","EQ6427","EQ6427","Female Group 56",80,19.63823529,"","6POR1","M1",18.4473865087059
"1232",2016,"Late ME7","Portugal","6POR1M","1","EQ6427","EQ6427","EQ6427","Female Group 56",95,20.65333333,"","6POR1","M1",18.4473865087059
"1233",2016,"Late ME7","Portugal","6POR1M","1","EQ6427","EQ6427","EQ6427","Female Group 56",110,17.64054054,"","6POR1","M1",18.4473865087059
"1234",2016,"Late ME7","Portugal","6POR1M","1","EQ6427","EQ6427","EQ6427","Female Group 56",125,16.85142857,"","6POR1","M1",18.4473865087059
"1235",2016,"Late ME7","Portugal","6POR1M","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",65,18.95483871,"","6POR1","M1",18.3809562188235
"1236",2016,"Late ME7","Portugal","6POR1M","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",80,20.03548387,"","6POR1","M1",18.3809562188235
"1237",2016,"Late ME7","Portugal","6POR1M","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",95,20.4,"","6POR1","M1",18.3809562188235
"1238",2016,"Late ME7","Portugal","6POR1M","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",110,19.07222222,"","6POR1","M1",18.3809562188235
"1239",2016,"Late ME7","Portugal","6POR1M","1","EQ6919","EQ6919XPY1","EQ6919","Female Group 54",125,19.8,"","6POR1","M1",18.3809562188235
"1240",2016,"Late ME7","Portugal","6POR1M","1","EQ7009","EQ7009","EQ7009","Female Group 55",65,17.55428571,"","6POR1","M1",18.5488539957647
"1241",2016,"Late ME7","Portugal","6POR1M","1","EQ7009","EQ7009","EQ7009","Female Group 55",80,17.4030303,"","6POR1","M1",18.5488539957647
"1242",2016,"Late ME7","Portugal","6POR1M","1","EQ7009","EQ7009","EQ7009","Female Group 55",95,17.15357143,"","6POR1","M1",18.5488539957647
