"","Year","Hybrid","X","intercept","density","density.2","YE","YE.density","R.squared","min","max","Plot_Num","Site_Num"
"32",2016,"DKC3050",28,2.83145959897677,-0.0167195677203723,-0.000551852308852795,0.265495105031891,0.0120502949619117,0.963153935153513,8.1475952585,13.5523544062,17,3
"33",2016,"DKC3142",130,0.56004348766782,-0.0172977997239908,-2.58616396119141e-05,0.875914677977711,0.00211619618580762,0.928441505981438,13.6435468215278,24.5313269226667,55,6
"34",2016,"DKC3151",46,-100.015261390467,1.32046550748127,-0.000954439999999983,14.7656150754843,-0.171183130618477,0.854729790463407,6.68665252574286,6.80952485140566,9,1
"35",2016,"DKC3203",39,7.75145216749194,0.0544481199596104,-0.000556269192698412,-0.924722109686454,0.00808049799504625,0.628035896216754,6.71630087151923,7.8657512502,20,2
"36",2016,"DKC3253",131,1.27212754948058,-0.0477816082507406,0.000383530682094029,1.00114427613639,-0.000225462466721317,0.897892746322754,13.6028310729167,24.6021604030667,55,6
"37",2016,"DKC3341",132,-5.26080018192144,0.0928245926742505,-0.000275366298621867,1.06687108461764,-0.00132163361954217,0.897671754640203,13.6028022008108,24.5848398805333,55,6
"38",2016,"DKC3352",133,-6.17877919798098,0.0751690481787823,-0.000178672743661949,1.15909847244858,-0.00123125072169797,0.943535863241079,13.6279938447222,24.5933898402667,54,6
"39",2016,"DKC3360",134,-7.57332023672761,0.0891766864729209,-0.000184269055607523,1.24309023223897,-0.00146048813862859,0.93780057795401,13.5488673743662,24.4559069597333,55,6
"40",2016,"DKC3361",29,-4.04742569608857,0.11703866044017,-0.000335097635132271,0.762277215313202,-2.65778413694961e-05,0.908807777175946,9.24943923193617,13.637000262,15,2
"41",2016,"DKC3441",30,-2.41821198900092,0.140213004278506,-0.000965822679094961,0.520651428613647,0.00458843939463465,0.983864312030628,6.184766667,13.551897375,20,3
"42",2016,"DKC3452",31,-4.69760345816404,0.101809224514916,-0.000856989136931213,0.582648190784454,0.00789939342165288,0.987652129493606,9.36597120393617,13.5637043908,15,2
"43",2016,"DKC3472",40,1.93292626511279,-0.00163344603744078,-0.000423204197460318,0.013588185805829,0.0122825344657264,0.920560723598987,6.737273917375,7.83586911840952,20,2
"44",2016,"DKC3476",41,6.78047122128559,-0.0348601102806567,-0.000316322329841269,-0.543355755484436,0.0145553999686367,0.870777853674473,6.71909590076923,7.84115721930476,20,2
"45",2016,"DKC3511",115,4.58330902541121,-0.0442436100236922,-0.000534177607936509,-0.3316646381882,0.0203684596882424,0.955881166024374,6.70887485315385,7.7966123122,20,2
"46",2016,"DKC3560",135,-4.4654964388066,0.0328334691755575,4.35431633396995e-05,1.12954797687329,-0.000704421823682105,0.941989567911737,13.6646248823944,24.5733280671053,49,5
"47",2016,"DKC3561",136,-2.57125260970492,0.0308139448052519,-0.000148328081671117,0.909230433053152,0.0014330995485818,0.946209402769548,13.6551873995833,24.5812931309333,60,6
"48",2016,"DKC3568",32,-4.50890694764785,0.0474615355159894,7.67912674451619e-05,1.12421138135642,-0.00185112189041198,0.940608232011911,9.38529436342553,24.6100525294667,75,8
"49",2016,"DKC3569",137,0.941988678706493,0.00226656291442027,4.77044553850834e-06,0.819344118755851,0.00143269300936167,0.955720863255631,13.568027785493,24.5700045710526,53,6
"50",2016,"DKC3579",33,-2.51419768901035,0.0541213057693401,-0.000596402295449735,0.58060677001576,0.00819019905516753,0.970695362150731,9.33369874531915,13.5399108694,15,2
"51",2016,"DKC3623",116,-2.41684464838391,0.0337757122447081,4.13723243370609e-05,1.20513685218879,-0.00409821272615948,0.707337104253576,5.86363658508,8.65476555324,42,5
"52",2016,"DKC3640",138,2.43999142289366,0.0066120675111807,-0.000101979814040224,0.629961659181781,0.00213675837787283,0.885018354313687,13.6301530261972,24.7898818452632,57,6
"53",2016,"DKC3705",42,18.5485611161216,-0.143676039142256,-0.000493834225238089,-2.18438623223744,0.0326261109327896,0.830299318168095,6.69165349086538,7.82292202525714,20,2
"54",2016,"DKC3711",48,17.4451013429556,-0.224400112814603,0.00121871974984127,NA,NA,0.894197817469561,8.685331111,8.685331111,5,1
"55",2016,"DKC3717",43,-0.986407520134163,0.166742541138214,-0.000815921624365078,-0.00750314008591333,-0.00108546266652731,0.702453253114824,6.71974986694231,7.87108340910476,20,2
"56",2016,"DKC3730",47,-43.6494754573495,0.566618254346813,-0.000355096038412668,6.86228446168323,-0.0729300136280564,0.933640611645802,6.70669198265385,6.81536666064151,10,1
"57",2016,"DKC3759",44,7.29978154920223,0.0630636559059833,-0.000617345331587303,-0.865261199260337,0.00772834287069207,0.678999203049615,6.3166726965,7.87336662886667,30,2
"58",2016,"DKC3795",49,-2.89611543591698,0.0529919314556973,-0.000273811032936506,1.03138026587872,5.92164614170114e-05,0.941861886819373,5.88812090086,8.62931940096,20,2
"59",2016,"DKC3811",128,-15.1426501231463,0.014532872394953,-0.000232467571534392,3.24413766735219,0.00568552776538528,0.64652994704771,5.82595168582,5.93376013612,15,1
"60",2016,"DKC3912",117,13.4165093507695,-0.0354583102896191,-0.000671488667460318,-1.81295869189561,0.0235248612507089,0.845292212956789,6.70020049664423,7.84454352331429,20,2
"61",2016,"DKC3939",94,-3.2710651922753,0.12906625763908,-0.00103985818821686,0.411096707920873,0.00673944719569785,0.910862489978334,4.1790935872,15.0755267721818,154,13
"62",2016,"DKC3969",95,-9.65809556766084,0.19698228851576,-0.00117497122079176,0.982668132239709,0.00163082650847883,0.836383678434581,4.25315116683333,15.1347379405455,113,9
"63",2016,"DKC4014",118,-4.3913504936233,0.0941306148573856,-0.000296513580190476,1.35519215342569,-0.00679034718728077,0.706760826228876,5.82732753404,8.65954984312,50,4
"64",2016,"DKC4069",96,-5.72957589229213,0.160733930847301,-0.00101554607006312,0.608296075619528,0.00424274310719719,0.88393011288157,4.18169196596667,15.0936126183636,114,9
"65",2016,"DKC4162",97,-7.9545656693028,0.149731003746168,-0.00104850328221397,0.96709012858474,0.00351625881034161,0.855446529188453,4.29264933061667,15.0766792498182,114,9
"66",2016,"DKC4444",105,-0.214922437925272,0.119546328086016,-0.00106812724070598,0.219725528916121,0.00685499631478559,0.476643467130339,9.93392519821667,14.1820413959722,29,3
"67",2016,"DKC4541",119,8.73661726986466,-0.405513251204495,-0.000361414458571435,-0.419612693373228,0.0673400879993604,0.939038636114308,6.64689336288462,7.60621159837143,20,2
"68",2016,"DKC4569",98,-5.84027177450628,0.124925204362644,-0.000851853281804895,0.90075411355708,0.00321504055751001,0.827687087342661,4.2073910451,15.1489590472727,114,9
"69",2016,"DKC4590",99,-5.88548884739414,0.16332681757159,-0.00104950971215184,0.793981012512188,0.0023404199679734,0.88369538480832,4.18346345231667,15.2024496809091,132,11
"70",2016,"DKC4670",100,-6.07928982140554,0.126594937072096,-0.00064028537820001,1.0284257938046,0.000274530521190776,0.816700966729434,4.2354488758,15.0902864950909,123,10
"71",2016,"DKC4717",101,-5.78499094991018,0.168354252119247,-0.00107962263585351,0.803773050835906,0.00242468133902823,0.911442067176865,4.21088017668333,15.1760142803636,115,9
"72",2016,"DKC4751",113,-4.01081835551731,0.104030777399348,-0.000817481609302283,0.904166462160864,0.00358356889278481,0.938374382749452,4.2450001835,12.8596102469077,25,2
"73",2016,"DKC4795",126,-179.808584496041,0.0149644629644445,-4.55582577777782e-05,22.1244149168113,NA,0.875159888464968,8.46523017166667,8.5174511644,6,2
"74",2016,"DKC4814",106,3.79960935222044,-0.0188675017572409,8.47552769895532e-05,0.742792088584546,0.00051116585004416,0.55769437544223,9.96747815855,14.1787728801389,29,3
"75",2016,"DKC4943",114,-8.49326546382266,0.238480477324862,-0.00165725808419479,0.79020198771005,0.00422857932722181,0.937515003837228,4.23917878463333,12.8891357926,25,2
"76",2016,"DKC4964",120,-13.3436593494924,-0.0791238862378185,-0.000908948652619056,2.09219061337983,0.0333721148650962,0.974306111866071,6.70169961649038,7.65628299941905,20,2
"77",2016,"DKC5007",121,-6.34059768102236,0.0616598593742973,-0.000407310909523814,1.60657708986922,0.00256034616088564,0.67298985107111,5.8409359945,8.5477521671,40,4
"78",2016,"DKC5031",83,-3.31914723789341,0.122003596084983,-0.000841092664552831,0.710440111476798,0.00335100620824897,0.895696487406435,4.3452322077,14.9897032291743,110,8
"79",2016,"DKC5065",84,-4.13612434343643,0.131425096638329,-0.000825666574720783,0.810505646622857,0.000849278752122723,0.71973733139865,4.3330399947,15.0341262858654,128,10
"80",2016,"DKC5068",67,-1.20906421724137,0.0860534649607994,-0.00052116867446316,0.697655083340691,0.00156715006794196,0.759702964254088,4.32207310058,16.1782950322222,115,9
"81",2016,"DKC5142",107,11.936120427542,-0.038393208596766,-0.000923671861124765,-0.687336565770322,0.0183099608507281,0.52279576062229,9.9069590273,14.128118349589,28,3
"82",2016,"DKC5143",125,-5.74975251779805,0.44504852939668,-0.000161790572063486,1.81885516285872,-0.0604550761736911,0.325400423874076,6.57359414128846,6.7093760260566,10,1
"83",2016,"DKC5170",122,1.64748655167871,0.0364115456356911,-0.0006903800615873,0.295483961097785,0.0138247782816727,0.840863059984346,6.56913481357692,7.65373119454286,20,2
"84",2016,"DKC5190",123,-3.83164354477386,-0.0168229185945032,-0.000389423547698413,1.34153805289603,0.0142571488295531,0.92739564984108,6.58998925157692,7.63235180654286,20,2
"85",2016,"DKC5276",85,-3.91800334559832,0.128174523796457,-0.000892104288616815,0.800019630040194,0.00241285916122016,0.945567076471903,4.33082747518,14.9996891292308,90,6
"86",2016,"DKC5362",86,-3.9194325920214,0.128955104965314,-0.00090373849729514,0.707132173577964,0.00350878839925886,0.905382052843334,4.37659138774,15.0232410185321,109,8
"87",2016,"DKC5530",68,-10.8635840915557,0.546442537012701,-0.00277292714603176,NA,NA,0.668097915388648,15.8954743075556,15.8954743075556,5,1
"88",2016,"DKC5562",108,17.468154369412,-0.19502812995576,-0.000299383855555559,-0.49308265404138,0.0190900222958788,0.970992689584737,11.5126102022466,14.1043764680556,10,1
"89",2016,"DKC5632",93,-0.84964051127798,0.0876721249523311,-0.000476761148462258,0.776616203524527,5.43000207137051e-05,0.623935497284778,7.76494510733333,14.9937211805769,97,8
"90",2016,"DKC5830",87,0.659052307742223,0.05086781022557,-0.000400949149075916,0.70578889849276,0.00217357418338442,0.756123145814449,4.31596192874,15.0094640962385,117,9
"91",2016,"DKC6050",51,-13.6983190723568,0.174960638000324,-0.000370488292588239,1.52210000812795,-0.00510368797825201,0.802042954513038,12.9028401856933,18.51134104125,68,8
"92",2016,"DKC6442",76,-17.3323535652458,0.275118067004962,-4.01665079365139e-07,2.35902235132935,-0.0215143980011887,0.469216548004166,12.9334787276933,13.2980627332308,10,1
"93",2016,"DKC6590",77,83.2826799241113,-0.207134070776147,-7.48351033697122e-05,-4.82394773653013,0.0176805720820777,0.822465526769378,14.6542713284444,15.6770462492588,19,2
"94",2016,"DKC6630",52,-8.16071657209832,0.171484806172881,-0.000701854527668342,1.12824169521947,-0.00192907039374365,0.528985811330193,12.7701035362267,18.500767459375,58,6
"95",2016,"DKC6650",53,-8.67707083258891,0.106761284267476,-0.000432354637778036,1.24223253380727,-0.0013189773797107,0.838484444677814,13.0302576336933,18.5314071097531,47,6
"96",2016,"DKC6664",54,1.36834636152153,0.0844971974434348,-0.000622959879769439,0.506213229807074,0.00359104605859333,0.655731697458653,12.9485956316933,18.473296266375,68,8
"97",2016,"DKC6724",69,15.5668924419659,-0.37039788284465,-0.000257907903703716,-0.284887163140091,0.029762905754948,0.933924412122024,14.7349144701111,15.585148516,15,2
"98",2016,"DKC6728",55,-5.3492583745271,0.0315448173003612,-0.000162911316572376,1.22834118580275,0.000545018547064601,0.83674617474536,12.9447241052933,18.4511495479012,42,6
"99",2016,"DKC6729YG",75,31.3690507976827,-0.365709202235193,0.000957747615873018,-0.449766181211692,0.0107157468550861,0.704317238227366,12.9486710992933,15.8907378821818,10,2
"100",2016,"DKC6751",78,-39.1010090970379,-0.493308272707511,-0.000272469363492098,3.44745609939078,0.0379533650631604,0.553958246997687,14.7728330366667,15.3592084179647,20,2
"101",2016,"DKC6752",56,-3.62303624575855,-0.00865242151325151,0.000134435733236837,1.208095873641,-0.000646905489008815,0.824950781861461,13.7423975433333,18.5413117625,28,3
"102",2016,"EN6826",79,-64.5683571594523,-0.201251425675518,-0.000556765680952379,4.94639691738468,0.0205144204956674,0.556462302419419,14.8486410646667,14.8981185562135,10,1
"103",2016,"EP5125",70,-11.5463381773335,0.516313302104765,-0.00236381570476192,NA,NA,0.957446851738188,15.8586632515556,15.8586632515556,5,1
"104",2016,"EP5232",71,-16.994132369778,0.621283763177782,-0.00277729224444447,NA,NA,0.981322695017744,15.7912510964444,15.7912510964444,5,1
"105",2016,"EP6739",73,-26.3482302510221,0.387955376682729,-0.000869125424757447,2.10213218177119,-0.0131306472050745,0.712970962639083,14.7787084894444,18.5784143885,28,3
"106",2016,"EQ2942",139,-8.19763560043432,0.127334395779174,-0.000355277281865844,1.21490924649631,-0.00209892618116285,0.958916644329684,13.5799035709859,24.5204666761333,55,6
"107",2016,"EQ3139",34,-0.757809114359368,0.0236559271633912,-0.000104168645925923,0.722775797441192,0.00367991429442418,0.953553418964282,9.27063552457447,13.5527918838,15,2
"108",2016,"EQ3472",140,1.43065837561816,0.0269452565608577,-0.000177135804812018,0.696493921182945,0.00186306969610298,0.903918333021197,13.4788898977778,24.6183710253947,59,6
"109",2016,"EQ3578",141,-3.30167112028552,0.0688369406941071,-0.000163118843960283,0.95364720935944,-0.000677908391817234,0.838080588029529,13.457619381831,24.6229251251316,54,6
"110",2016,"EQ4118",102,-4.50699299210119,0.118738550268989,-0.00107788601893785,0.649314669833101,0.00640559497270915,0.832683102982912,4.25816829598333,15.1196548014545,114,9
"111",2016,"EQ4229",112,-5.53150687736445,0.212237232928289,-0.00151185504856485,0.495512682068522,0.00482054728780363,0.805520089724317,4.1807866934,15.11156355,65,4
"112",2016,"EQ5129",88,-3.78338954118709,0.13715685461151,-0.000777546603838,0.83435719068529,-0.0001239094797281,0.752613745341124,4.31274794502,15.07899579125,110,8
"113",2016,"EQ5234",89,-4.37606905588942,0.136492761804643,-0.00082256653072336,0.94234305447197,0.000539752735853064,0.887235673107687,4.32746595468,14.9637684949533,106,8
"114",2016,"EQ5235XPY1",90,-5.42999753268493,0.145724341098811,-0.000929578625124081,0.811024311654364,0.00316791149088188,0.895222743676664,4.35637058374,14.9750493410092,110,8
"115",2016,"EQ6314",57,-16.9554481767839,0.242478297800287,-0.000448483569767337,1.70771822657506,-0.00984774536411245,0.314398548555879,12.88578506316,18.6561246885,58,6
"116",2016,"EQ6315",74,-5.9279354680117,0.184088844632392,-0.000639819417239224,0.916866986332781,-0.00249583698613897,0.394751386145583,14.7570558722222,18.5083663461176,38,4
"117",2016,"EQ6423",58,-8.32884912600147,0.183100458804703,-0.000591359598923085,1.14756841066673,-0.00363004857373171,0.575029385163821,12.8165985770267,18.5038483174118,58,7
"118",2016,"EQ6424",59,-38.2542081353285,0.505955667276334,-0.00138427788631738,2.37796606335959,-0.0129920147380832,0.379641289548416,12.8539696206267,18.444525131875,63,7
"119",2016,"EQ6425",60,-13.9646243931432,0.203891436660022,-0.000591185831024508,1.4878480693654,-0.00495801767821281,0.676357610648153,12.9293252958267,18.47796028625,63,7
"120",2016,"EQ6426",61,-6.44954301385084,0.1049914932958,-0.000594067135343335,1.02960330547015,0.00111438968121676,0.789700027474054,12.9426199582267,18.5190653296296,62,7
"121",2016,"EQ6427",62,-10.2336335585009,0.145890909235172,-0.000439319668235316,1.33147792728817,-0.00303504023119747,0.723384070813504,12.8692567528933,18.4640856123457,62,7
"122",2016,"EQ6739",81,103.486265975676,-1.34730369540167,-0.000923570568253973,-6.62514054859994,0.101481292757583,0.911518512745148,15.2933808803294,15.6696118410235,10,1
"123",2016,"EQ6742",80,11.6066620927471,0.122723386510478,-0.000296391572222224,-0.0299371133108982,-0.00407800094527889,0.186388787282483,14.8174708305556,15.6823434432588,20,2
"124",2016,"EQ6826",82,-269.75219889503,2.344240424134,-0.000603299926984171,18.3363484605243,-0.144672231375192,0.622999860945881,15.0799275751529,15.4286823029059,10,1
"125",2016,"EQ6919",63,15.2285009447388,-0.166674311116192,0.000136789195693471,0.265864800048205,0.00767041905426915,0.836651854199768,13.6912057765333,18.515429704375,28,3
"126",2016,"EQ7009",64,-0.859730043919158,0.049125862067733,-0.000217557791853422,0.878369025251115,0.00014760209506673,0.583466466698064,12.93008952396,18.5488539957647,63,7
"127",2016,"EQ7104",65,-27.3768777906705,0.389888556989765,-0.00119429449557403,2.19110915169161,-0.0110573557633886,0.718006844152826,13.0481851029067,18.461385765125,63,7
"128",2016,"ES METRONOM",142,-1.40135401276938,-0.00630118012892406,0.000290651688556006,1.13082526814741,-0.00172402626518641,0.939708895448313,13.5852387789189,24.5929109294667,53,6
"129",2016,"Mallory",144,7.65,NA,NA,NA,NA,0,15.8231964335294,15.8231964335294,1,1
"130",2016,"MALLORY",143,-0.632037815120845,0.0381706463446173,-0.000279046372076108,0.780917035433669,0.00207008422933559,0.884100081245659,13.6026629127027,24.5778900578667,45,5
"131",2016,"P0216",91,-5.46282064409721,0.183115012376868,-0.000929210201995551,1.05388382481376,-0.00328037318465478,0.691794483930872,4.32365253062,14.9313160513761,115,9
"132",2016,"P0725",109,-8.2373422480005,0.0688028043570588,1.69172057757649e-05,1.73777928743541,-0.00614529825206915,0.687703129425986,7.61784063111111,14.8010169993333,39,4
"133",2016,"P1547",66,-98.52279100577,0.828246856524557,0.000229257034920626,8.02868375027123,-0.0619375080325025,0.621479937657409,13.8309585856,14.4288999834667,10,1
"134",2016,"P1921",72,-20.1096659121435,0.329122867591567,-0.00101778382016831,1.74453996114522,-0.00927091915683456,0.528266639563597,13.0754774311867,18.582348457625,53,6
"135",2016,"P7535",45,-11.6689827849022,0.229282671695191,-0.000516621911773458,1.52962311479692,-0.0162785838559027,0.547436941295163,6.73750378114151,7.92417442497143,17,2
"136",2016,"P8816",103,-3.87326582769197,0.113657828447064,-0.000877855591209586,0.681319945581924,0.00359727961411203,0.844280536412632,4.22779766996667,15.1697554832727,114,9
"137",2016,"P9175",124,7378.36605352729,-79.0344898027357,-0.000124580433811942,-945.436861310418,10.1393164251067,0.799690254084489,7.79826540394286,7.79908941185714,10,1
"138",2016,"P9234",110,12.2986798151113,-0.0899519415882753,-1.00794019715354e-05,-0.109193601296188,0.00817891339306429,0.341737770387404,9.9282261078,11.50036285968,18,2
"139",2016,"P9241",104,-6.84885101107634,0.11062219475044,-0.000942163226579075,0.86166869162618,0.00549806252532706,0.748861629970898,9.59610665735454,15.0911361267273,85,6
"140",2016,"P9578",127,-11.1917155967286,0.191072034070384,-0.000587531559682547,2.20963062099565,-0.0157675496981524,0.870209535897306,5.87034709234,8.64338560684,20,2
"141",2016,"P9838",111,-11.9416131315063,0.215987967286848,-0.00028068579308301,1.92303114574588,-0.0153603089305254,0.152381607662829,9.92072052811667,11.48095653008,19,2
"142",2016,"P9903",92,-1.87290493814664,0.108949095174073,-0.000689304021066294,0.693168561102497,0.00145676362836974,0.680218569168013,4.3283464123,15.1498757135577,99,8
"143",2016,"PR38N86",50,-24.0567535421828,0.305880623998909,-0.00023357792349206,4.67150004189657,-0.0432438883457205,0.733093655127616,5.8351315307,5.97309676214,15,1
"144",2016,"RICARDINIO",35,-15.4471543681335,0.166094573858237,-0.00032701930235088,1.59838116838004,-0.0033893937431721,0.99245844321269,9.30811003488,13.5919846058,12,2
"145",2017,"DKC2931",145,-3.77008215338769,-0.0936731408905017,0.000855609401566317,1.44729693275685,-0.000966224476966143,0.831937611938936,10.4490086080154,15.8144184104,19,3
"146",2017,"DKC2972",146,-1.48367888261241,-0.0246025441302896,0.00021775701082947,1.05735573757772,0.000243197095863186,0.824259109525817,10.4102745420154,19.7468317862879,61,10
"147",2017,"DKC2978",280,35.7519235192643,-0.457320132252162,0.000365106969994489,-0.914081166921539,0.0219052335444012,0.711696633372764,15.161255361,19.7109617508333,22,4
"148",2017,"DKC3050",147,-8.42307914932043,0.0849386236379634,-0.000285949173393265,1.47594156299761,-0.0021615777627492,0.692613917941981,9.18018661693333,15.7567887409333,34,5
"149",2017,"DKC3341",282,383.516590633384,1.96648564662024,-4.42131019840803e-05,-19.2710468577285,-0.101776118413756,0.939432794834652,18.9069830303333,19.1070437922078,12,2
"150",2017,"DKC3350",148,0.518967082769114,-0.109286943695686,0.00188825140251042,1.85793878781213,-0.0159309324398462,0.391817400032144,10.3809341631061,15.9320825257333,18,3
"151",2017,"DKC3360",275,-2.53342005535352,0.0239387797530558,5.5255166666675e-06,0.963143586255664,0.00012397212853618,0.798557629598866,15.1368998444928,19.7427810219697,36,6
"152",2017,"DKC3361",149,-5.98860261878336,0.0832879823625218,0.000121288710380794,1.39358505266852,-0.00591243723824146,0.720236285956322,10.2765366161364,15.7528625316,18,3
"153",2017,"DKC3441",150,2.52408072561283,-0.0122478378355695,-0.000532138015835875,0.364107724080629,0.0101231552557493,0.802626661681054,8.516856375975,15.7851040710667,39,5
"154",2017,"DKC3450",252,-13.1159068756696,0.13037562678952,-0.000282260399954645,1.31823717072096,-0.00180945410150567,0.831153542726584,13.8574542873706,19.7658366849242,42,7
"155",2017,"DKC3511",250,-62.3286086848714,0.645071266194655,-0.000199362493650768,10.3536755839949,-0.0948024463712624,0.904579263936579,6.33962513790909,6.44777796594737,10,1
"156",2017,"DKC3560",279,10.1026375997857,0.0924155393833334,-0.000291157602380953,NA,NA,0.874992621059778,17.3024410586458,17.3024410586458,6,1
"157",2017,"DKC3561",253,-4.40455488965349,0.0700719117392054,-9.89074027211023e-05,1.06108822099192,-0.00159796989292256,0.695352020124192,13.7814561662937,19.7534968718182,42,7
"158",2017,"DKC3568",254,-8.14462345840164,0.186367570721173,-0.000629033555423281,0.924031194268551,-0.00120681747194816,0.69623236190829,13.7292670817483,19.7728594532576,36,6
"159",2017,"DKC3569",276,-10.8341826126819,0.112880063687793,-0.000233677456927064,1.29781955448978,-0.00209577528523097,0.726074643043481,15.1095035150725,19.7303431074242,35,6
"160",2017,"DKC3575",151,-5.61324084655177,0.0686771845958004,-0.000555864059880841,0.89204971674213,0.00405414878856054,0.680279496967063,10.408241522303,19.7228270826515,60,10
